793,27,Xã Sơn Vĩ,00793
796,27,Xã Tả Lủng,00796
799,27,Xã Cán Chu Phìn,00799
802,27,Xã Lũng Pù,00802
805,27,Xã Lũng Chinh,00805
808,27,Xã Tát Ngà,00808
811,27,Xã Nậm Ban,00811
814,27,Xã Khâu Vai,00814
815,27,Xã Niêm Tòng,00815
817,27,Xã Niêm Sơn,00817
820,28,Thị trấn Yên Minh,00820
823,28,Xã Thắng Mố,00823
826,28,Xã Phú Lũng,00826
829,28,Xã Sủng Tráng,00829
832,28,Xã Bạch Đích,00832
835,28,Xã Na Khê,00835
838,28,Xã Sủng Thài,00838
841,28,Xã Hữu Vinh,00841
844,28,Xã Lao Và Chải,00844
847,28,Xã Mậu Duệ,00847
850,28,Xã Đông Minh,00850
853,28,Xã Mậu Long,00853
856,28,Xã Ngam La,00856
859,28,Xã Ngọc Long,00859
862,28,Xã Đường Thượng,00862
865,28,Xã Lũng Hồ,00865
868,28,Xã Du Tiến,00868
871,28,Xã Du Già,00871
874,29,Thị trấn Tam Sơn,00874
877,29,Xã Bát Đại Sơn,00877
880,29,Xã Nghĩa Thuận,00880
883,29,Xã Cán Tỷ,00883
886,29,Xã Cao Mã Pờ,00886
889,29,Xã Thanh Vân,00889
892,29,Xã Tùng Vài,00892
895,29,Xã Đông Hà,00895
898,29,Xã Quản Bạ,00898
901,29,Xã Lùng Tám,00901
904,29,Xã Quyết Tiến,00904
907,29,Xã Tả Ván,00907
910,29,Xã Thái An,00910
703,30,Xã Kim Thạch,00703
706,30,Xã Phú Linh,00706
709,30,Xã Kim Linh,00709
913,30,Thị trấn Vị Xuyên,00913
916,30,Thị trấn Nông Trường Việt Lâm,00916
919,30,Xã Minh Tân,00919
922,30,Xã Thuận Hoà,00922
925,30,Xã Tùng Bá,00925
928,30,Xã Thanh Thủy,00928
931,30,Xã Thanh Đức,00931
934,30,Xã Phong Quang,00934
937,30,Xã Xín Chải,00937
940,30,Xã Phương Tiến,00940
943,30,Xã Lao Chải,00943
952,30,Xã Cao Bồ,00952
955,30,Xã Đạo Đức,00955
958,30,Xã Thượng Sơn,00958
961,30,Xã Linh Hồ,00961
964,30,Xã Quảng Ngần,00964
967,30,Xã Việt Lâm,00967
970,30,Xã Ngọc Linh,00970
973,30,Xã Ngọc Minh,00973
976,30,Xã Bạch Ngọc,00976
979,30,Xã Trung Thành,00979
982,31,Xã Minh Sơn,00982
985,31,Xã Giáp Trung,00985
988,31,Xã Yên Định,00988
991,31,Thị trấn Yên Phú,00991
994,31,Xã Minh Ngọc,00994
997,31,Xã Yên Phong,00997
1000,31,Xã Lạc Nông,01000
1003,31,Xã Phú Nam,01003
1006,31,Xã Yên Cường,01006
1009,31,Xã Thượng Tân,01009
1012,31,Xã Đường Âm,01012
1015,31,Xã Đường Hồng,01015
1018,31,Xã Phiêng Luông,01018
1021,32,Thị trấn Vinh Quang,01021
1024,32,Xã Bản Máy,01024
1027,32,Xã Thàng Tín,01027
1030,32,Xã Thèn Chu Phìn,01030
